catalogue_item_id,category,entity_type,phase,model,fold,concept_or_target,result_name,scientific_question,scientific_status,availability_status,report_usage_status,source_artifact_id,source_root_alias,source_relative_path,source_field_path,source_sha256,row_or_sample_count,privacy_class,new_inference_required,report_section_id,report_table_ids,report_figure_ids,omission_reason,approval_reference,integrity_status,details
RES-P9-GAM-ALPHA-FOLD1-CALCIFICATION,CAT-K,learned_alpha,P9,learned_softmax_gam,1,calcification,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[1].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.1954910010099411,0.19102466106414795,0.20134255290031433,0.2014356106519699,0.21070614457130432],""gradient_l1_at_best_epoch"":1.1850581045728177,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.02215321734547615,-0.045265085995197296,0.007340085227042437,0.007802110631018877,0.052796877920627594],""maximum_weight"":0.21070614457130432,""minimum_weight"":0.19102466106414795,""simplex_sum"":0.9999999701976776,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD1-SPHERICITY,CAT-K,learned_alpha,P9,learned_softmax_gam,1,sphericity,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[1].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19914981722831726,0.19866792857646942,0.2013663649559021,0.19918666779994965,0.201629176735878],""gradient_l1_at_best_epoch"":1.7763781158719212,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.005651907529681921,-0.008074551820755005,0.005416644271463156,-0.005466969683766365,0.006720994599163532],""maximum_weight"":0.201629176735878,""minimum_weight"":0.19866792857646942,""simplex_sum"":0.9999999552965164,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD1-MARGIN,CAT-K,learned_alpha,P9,learned_softmax_gam,1,margin,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[1].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.20164822041988373,0.20014075934886932,0.19853587448596954,0.1987008899450302,0.20097418129444122],""gradient_l1_at_best_epoch"":1.7229426716221496,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.009925694204866886,0.0024218964390456676,-0.005629211664199829,-0.004798398353159428,0.006577438674867153],""maximum_weight"":0.20164822041988373,""minimum_weight"":0.19853587448596954,""simplex_sum"":0.999999925494194,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD1-LOBULATION,CAT-K,learned_alpha,P9,learned_softmax_gam,1,lobulation,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[1].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19744010269641876,0.1989615261554718,0.20255835354328156,0.20559321343898773,0.19544672966003418],""gradient_l1_at_best_epoch"":1.1908844206482172,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.014738156460225582,-0.0070618996396660805,0.010854610241949558,0.025726139545440674,-0.02488553896546364],""maximum_weight"":0.20559321343898773,""minimum_weight"":0.19544672966003418,""simplex_sum"":0.999999925494194,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD1-SPICULATION,CAT-K,learned_alpha,P9,learned_softmax_gam,1,spiculation,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[1].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19988371431827545,0.20318061113357544,0.20496545732021332,0.19473522901535034,0.19723503291606903],""gradient_l1_at_best_epoch"":1.028062735858839,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.007686933968216181,0.008672593161463737,0.017418742179870605,-0.03378186747431755,-0.021026605740189552],""maximum_weight"":0.20496545732021332,""minimum_weight"":0.19473522901535034,""simplex_sum"":1.0000000447034836,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD1-TEXTURE,CAT-K,learned_alpha,P9,learned_softmax_gam,1,texture,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[1].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.20212435722351074,0.20048686861991882,0.19877785444259644,0.1977776139974594,0.20083335041999817],""gradient_l1_at_best_epoch"":0.8517857278347947,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.012454417534172535,0.004320012871176004,-0.004240879788994789,-0.009285494685173035,0.006046702619642019],""maximum_weight"":0.20212435722351074,""minimum_weight"":0.1977776139974594,""simplex_sum"":1.0000000447034836,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD2-SUBTLETY,CAT-K,learned_alpha,P9,learned_softmax_gam,2,subtlety,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[2].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19829435646533966,0.20060831308364868,0.20182135701179504,0.19810627400875092,0.20116963982582092],""gradient_l1_at_best_epoch"":1.0286716790287755,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.007066126447170973,0.004535551182925701,0.010564212687313557,-0.008015075698494911,0.007329769432544708],""maximum_weight"":0.20182135701179504,""minimum_weight"":0.19810627400875092,""simplex_sum"":0.9999999403953552,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD2-INTERNALSTRUCTURE,CAT-K,learned_alpha,P9,learned_softmax_gam,2,internalStructure,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[2].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19863653182983398,0.1987735778093338,0.2008809894323349,0.20086193084716797,0.20084695518016815],""gradient_l1_at_best_epoch"":0.5765410852518471,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.005774104502052069,-0.00508444057777524,0.005461857188493013,0.005366924684494734,0.005292429123073816],""maximum_weight"":0.2008809894323349,""minimum_weight"":0.19863653182983398,""simplex_sum"":0.9999999850988388,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD2-CALCIFICATION,CAT-K,learned_alpha,P9,learned_softmax_gam,2,calcification,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[2].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.2001713514328003,0.19578322768211365,0.20558983087539673,0.1992417722940445,0.19921383261680603],""gradient_l1_at_best_epoch"":0.617807179747615,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.00454912381246686,-0.017616640776395798,0.03125842288136482,-0.0001055877364706248,-0.00024591456167399883],""maximum_weight"":0.20558983087539673,""minimum_weight"":0.19578322768211365,""simplex_sum"":1.0000000149011612,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD2-SPHERICITY,CAT-K,learned_alpha,P9,learned_softmax_gam,2,sphericity,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[2].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19997331500053406,0.20160511136054993,0.19890989363193512,0.19851109385490417,0.20100055634975433],""gradient_l1_at_best_epoch"":1.4587885063665451,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.0007085631950758398,0.008835457265377045,-0.004623452201485634,-0.0066303955391049385,0.0058322474360466],""maximum_weight"":0.20160511136054993,""minimum_weight"":0.19851109385490417,""simplex_sum"":0.9999999701976776,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD2-MARGIN,CAT-K,learned_alpha,P9,learned_softmax_gam,2,margin,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[2].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.2014145702123642,0.1991289108991623,0.19775047898292542,0.2000337392091751,0.2016722857952118],""gradient_l1_at_best_epoch"":1.158142908156151,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[0.0061499616131186485,-0.005263026803731918,-0.012209366075694561,-0.00072941102553159,0.0074286088347435],""maximum_weight"":0.2016722857952118,""minimum_weight"":0.19775047898292542,""simplex_sum"":0.9999999850988388,""simplex_verified"":true}"
RES-P9-GAM-ALPHA-FOLD2-LOBULATION,CAT-K,learned_alpha,P9,learned_softmax_gam,2,lobulation,Fold-level learned expert mixture weights,Did the local-expert mixture depart from uniform initialization?,PASS,RESULT_ALREADY_EXISTS,USED_MAIN_TEXT,ART-P9-LEARNED-ALPHA,repo://,artifacts/baseline_v2/audit/p9/learned_alpha.json,folds[2].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,5,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]","[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""final_weights"":[0.19585010409355164,0.2023574411869049,0.20560753345489502,0.1923549771308899,0.20383001863956451],""gradient_l1_at_best_epoch"":0.6664579515781952,""initial_weights"":[0.2,0.2,0.2,0.2,0.2],""logits"":[-0.031012963503599167,0.0016730634961277246,0.017606573179364204,-0.04902001470327377,0.008923781104385853],""maximum_weight"":0.20560753345489502,""minimum_weight"":0.1923549771308899,""simplex_sum"":1.000000074505806,""simplex_verified"":true}"
