fold,concept,expert,weight,logit,gradient_l1
3,margin,1,0.20304101705551147,0.017304429784417152,1.0322932964772915
3,margin,2,0.19890756905078888,-0.0032633605878800154,1.0322932964772915
3,margin,3,0.19994895160198212,0.0019585606642067432,1.0322932964772915
3,margin,4,0.19797499477863312,-0.007962887175381184,1.0322932964772915
3,sphericity,0,0.20119361579418182,0.0032946444116532803,0.5442873891151976
3,sphericity,1,0.1990715116262436,-0.007308900356292725,0.5442873891151976
3,sphericity,2,0.2003639042377472,-0.0008377846097573638,0.5442873891151976
3,sphericity,3,0.20139357447624207,0.004288048483431339,0.5442873891151976
3,sphericity,4,0.19797730445861816,-0.012820634059607983,0.5442873891151976
3,spiculation,0,0.20337048172950745,0.007133038714528084,1.7952612491790203
3,spiculation,1,0.20325607061386108,0.006570256780833006,1.7952612491790203
3,spiculation,2,0.19205529987812042,-0.05011306330561638,1.7952612491790203
3,spiculation,3,0.20045991241931915,-0.00728199165314436,1.7952612491790203
3,spiculation,4,0.2008582055568695,-0.0052971974946558475,1.7952612491790203
3,subtlety,0,0.19786858558654785,-0.012211664579808712,0.9884570150170476
3,subtlety,1,0.20206443965435028,0.008771870285272598,0.9884570150170476
3,subtlety,2,0.20001597702503204,-0.0014174822717905045,0.9884570150170476
3,subtlety,3,0.1992417722940445,-0.0052957236766815186,0.9884570150170476
3,subtlety,4,0.20080918073654175,0.0025403506588190794,0.9884570150170476
3,texture,0,0.20032081007957458,0.0015543291810899973,2.2103131188778207
3,texture,1,0.1991935521364212,-0.004088808316737413,2.2103131188778207
3,texture,2,0.20016485452651978,0.0007754559046588838,2.2103131188778207
3,texture,3,0.20086193084716797,0.004251926206052303,2.2103131188778207
3,texture,4,0.19945883750915527,-0.002757926471531391,2.2103131188778207
4,calcification,0,0.2025950700044632,0.018062256276607513,0.9699955288087948
4,calcification,1,0.20637090504169464,0.03652799874544144,0.9699955288087948
4,calcification,2,0.19515012204647064,-0.019377902150154114,0.9699955288087948
4,calcification,3,0.19338521361351013,-0.028462853282690048,0.9699955288087948
4,calcification,4,0.2024986445903778,0.017586208879947662,0.9699955288087948
4,internalStructure,0,0.1998560130596161,-0.0008475902723148465,1.0992918011615984
4,internalStructure,1,0.20064997673034668,0.003117199521511793,1.0992918011615984
4,internalStructure,2,0.19946181774139404,-0.0028219190426170826,1.0992918011615984
4,internalStructure,3,0.20061054825782776,0.0029206506442278624,1.0992918011615984
4,internalStructure,4,0.19942162930965424,-0.0030234004370868206,1.0992918011615984
4,lobulation,0,0.18982526659965515,-0.06290444731712341,1.3172649047337472
4,lobulation,1,0.20293232798576355,0.003864043392241001,1.3172649047337472
4,lobulation,2,0.2035198211669922,0.006754813715815544,1.3172649047337472
4,lobulation,3,0.20589105784893036,0.018338672816753387,1.3172649047337472
4,lobulation,4,0.19783152639865875,-0.021592766046524048,1.3172649047337472
4,margin,0,0.20129580795764923,0.00511528505012393,1.722375551762525
4,margin,1,0.19957976043224335,-0.0034461591858416796,1.722375551762525
4,margin,2,0.1987101435661316,-0.007812995463609695,1.722375551762525
4,margin,3,0.19970819354057312,-0.0028029114473611116,1.722375551762525
4,margin,4,0.20070604979991913,0.0021812075283378363,1.722375551762525
4,sphericity,0,0.19941864907741547,-0.0026699111331254244,0.8039472454984207
4,sphericity,1,0.1989068239927292,-0.005239833611994982,0.8039472454984207
4,sphericity,2,0.2018868774175644,0.009631245397031307,0.8039472454984207
4,sphericity,3,0.19900642335414886,-0.004739208612591028,0.8039472454984207
4,sphericity,4,0.20078124105930328,0.00413971021771431,0.8039472454984207
4,spiculation,0,0.19828268885612488,-0.006479672156274319,2.4624813665868714
4,spiculation,1,0.20132339000701904,0.008739052340388298,2.4624813665868714
4,spiculation,2,0.1984722763299942,-0.005524026695638895,2.4624813665868714
4,spiculation,3,0.20290815830230713,0.016580013558268547,2.4624813665868714
4,spiculation,4,0.19901353120803833,-0.00280068744905293,2.4624813665868714
4,subtlety,0,0.1960703581571579,-0.022616438567638397,1.399454926780891
4,subtlety,1,0.20041300356388092,-0.0007097774650901556,1.399454926780891
4,subtlety,2,0.19954508543014526,-0.005049782805144787,1.399454926780891
4,subtlety,3,0.20258018374443054,0.010045766830444336,1.399454926780891
4,subtlety,4,0.20139136910438538,0.0041600847616791725,1.399454926780891
4,texture,0,0.19910921156406403,-0.0027474986854940653,1.6283454998629168
4,texture,1,0.1989239752292633,-0.003678358858451247,1.6283454998629168
4,texture,2,0.2002825289964676,0.0031279930844902992,1.6283454998629168
4,texture,3,0.20153160393238068,0.009345212951302528,1.6283454998629168
4,texture,4,0.2001526802778244,0.0024795199278742075,1.6283454998629168
