catalogue_item_id,category,entity_type,phase,model,fold,concept_or_target,result_name,scientific_question,scientific_status,availability_status,report_usage_status,source_artifact_id,source_root_alias,source_relative_path,source_field_path,source_sha256,row_or_sample_count,privacy_class,new_inference_required,report_section_id,report_table_ids,report_figure_ids,omission_reason,approval_reference,integrity_status,details
RES-P10-FIGURE-RPT-F10,CAT-P,planned_scientific_figure,P10,,,,Empirical OOF contribution profiles,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F10,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,[],"[""RPT-F10""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""J"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F10"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F11,CAT-P,planned_scientific_figure,P10,,,,GAM alpha heatmap,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F11,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,[],"[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""K"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F11"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F12,CAT-P,planned_scientific_figure,P10,,,,Intervention curves,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F12,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-HOW,[],"[""RPT-F12""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""I"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F12"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F13,CAT-P,planned_scientific_figure,P10,,,,Integrated evidence synthesis,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F13,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-SYNTHESIS,[],"[""RPT-F13""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""S"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F13"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-FA01,CAT-P,planned_scientific_figure,P10,,,,Representative-case comparison,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_PRIVATE_APPENDIX,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-FA01,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PRIVATE_RESTRICTED,False,SEC-PRIVATE-APPENDIX,[],"[""RPT-FA01""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""Q"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-FA01"",""quantitative_summary_requires_ct"":null,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-FA02,CAT-P,planned_scientific_figure,P10,,,,Maximum-error failure comparison,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_PRIVATE_APPENDIX,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-FA02,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PRIVATE_RESTRICTED,False,SEC-PRIVATE-APPENDIX,[],"[""RPT-FA02""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""Q"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-FA02"",""quantitative_summary_requires_ct"":null,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-FA03,CAT-P,planned_scientific_figure,P10,,,,Concept contribution explanation,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_PRIVATE_APPENDIX,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-FA03,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PRIVATE_RESTRICTED,False,SEC-PRIVATE-APPENDIX,[],"[""RPT-FA03""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""Q"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-FA03"",""quantitative_summary_requires_ct"":null,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-FA04,CAT-P,planned_scientific_figure,P10,,,,Intervention-worsening cases,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_PRIVATE_APPENDIX,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-FA04,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PRIVATE_RESTRICTED,False,SEC-PRIVATE-APPENDIX,[],"[""RPT-FA04""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""Q"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-FA04"",""quantitative_summary_requires_ct"":null,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-FA05,CAT-P,planned_scientific_figure,P10,,,,Undefined zero-map limitation,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_PRIVATE_APPENDIX,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-FA05,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PRIVATE_RESTRICTED,False,SEC-PRIVATE-APPENDIX,[],"[""RPT-FA05""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""Q"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-FA05"",""quantitative_summary_requires_ct"":null,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-FA06,CAT-P,planned_scientific_figure,P10,,,,Integrated Prediction-WHERE-WHAT-WHY-HOW case explanation,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_PRIVATE_APPENDIX,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-FA06,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PRIVATE_RESTRICTED,False,SEC-PRIVATE-APPENDIX,[],"[""RPT-FA06""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""DATA_NOT_PERSISTED"",""component_availability"":{""how"":""DATA_NOT_PERSISTED"",""prediction"":""RESULT_ALREADY_EXISTS"",""what"":""RESULT_ALREADY_EXISTS"",""where"":""RESULT_ALREADY_EXISTS"",""why"":""RESULT_ALREADY_EXISTS""},""evidence_categories"":""Q"",""missing_component_policy"":""Render the integrated figure with an explicit DATA_NOT_PERSISTED HOW placeholder."",""new_inference_required"":false,""planned_figure_id"":""RPT-FA06"",""quantitative_summary_requires_ct"":null,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":""CASE-0004""}"
RES-P10-EXISTING-FIGURE-FIGURE_01_COHORT_FLOW_EN-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_01_cohort_flow_en.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_01_COHORT_FLOW_EN,repo://,reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_en.png,$,bd39fc0143e2abb4c4d46efd7bfb2f2b95038107ee0dec756a03abadb4062826,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_01_COHORT_FLOW_EN-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_01_cohort_flow_en.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_01_COHORT_FLOW_EN,repo://,reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_en.svg,$,8ae049f838d6c59f4d1ddfe857919825c053f37cc6d01cd0daadfc26a925fb64,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_01_COHORT_FLOW_ZH-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_01_cohort_flow_zh.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_01_COHORT_FLOW_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_zh.png,$,ca0e1f61aa2709758ed5f91b718a2586707b2807e9e2f9730fbf0e470b30cb61,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_01_COHORT_FLOW_ZH-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_01_cohort_flow_zh.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_01_COHORT_FLOW_ZH,repo://,reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_zh.svg,$,5880bd98bad13e678919fc36e53048ce0fb5cb8cfe5407fb880951e8d2e407f6,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_02_PRIMARY_PERFORMANCE_EN-PNG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_02_primary_performance_en.png,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_02_PRIMARY_PERFORMANCE_EN,repo://,reports/baseline_v2/p10/public/figures/figure_02_primary_performance_en.png,$,e8fa8a2127dfc1e2951a1d6671a6e1cd8b9d77a096e1feed4668f215f1b8b0b7,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
RES-P10-EXISTING-FIGURE-FIGURE_02_PRIMARY_PERFORMANCE_EN-SVG,CAT-P,existing_public_figure,P10,,,,Existing figure: figure_02_primary_performance_en.svg,Which current public figure asset already exists?,LEGACY_PRESENTATION_ONLY,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-P10-FIGURE-FIGURE_02_PRIMARY_PERFORMANCE_EN,repo://,reports/baseline_v2/p10/public/figures/figure_02_primary_performance_en.svg,$,9f3ea5fa7a315bcb5bd11d661cafbff95ee24311a08c406740ae16eb57820446,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""authoritative_rewrite_input"":false,""existing"":true,""may_satisfy_planned_report_requirement"":false,""modified_by_catalogue"":false,""presentation_class"":""LEGACY_PRESENTATION_ONLY"",""revision_needed"":true}"
